0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00
3.82	1.51	0.00	0.00
3.82	1.51	0.04	0.00
3.82	1.51	0.08	0.00
3.82	1.51	0.12	0.00
3.82	1.51	0.17	0.00
3.82	1.51	0.22	0.00
3.82	1.51	0.27	0.00
3.82	1.51	0.34	0.01
3.82	1.51	0.38	0.01
3.82	1.51	0.41	0.01
3.82	1.51	0.44	0.01
3.82	1.51	0.46	0.01
3.82	1.51	0.49	0.01
3.82	1.51	0.55	0.01
3.82	1.51	0.58	0.02
3.82	1.51	0.60	0.02
3.82	1.51	0.63	0.02
3.82	1.51	0.66	0.02
3.82	1.51	0.69	0.02
3.82	1.51	0.75	0.02
3.82	1.51	0.78	0.03
3.82	1.51	0.81	0.03
3.82	1.51	0.84	0.03
3.82	1.51	0.87	0.03
3.82	1.51	0.90	0.04
3.82	1.51	0.96	0.04
3.82	1.51	0.99	0.04
3.82	1.51	1.03	0.05
3.82	1.51	1.06	0.05
3.82	1.51	1.08	0.05
3.82	1.51	1.14	0.06
3.82	1.51	1.17	0.06
3.82	1.51	1.21	0.06
3.82	1.51	1.23	0.06
3.82	1.51	1.26	0.07
3.82	1.51	1.29	0.07
3.82	1.51	1.36	0.08
3.82	1.51	1.38	0.08
3.82	1.51	1.41	0.08
3.82	1.51	1.44	0.09
3.82	1.51	1.47	0.09
3.82	1.51	1.50	0.09
3.82	1.51	1.56	0.10
3.82	1.51	1.59	0.11
3.82	1.51	1.62	0.11
3.82	1.51	1.65	0.11
3.82	1.51	1.68	0.12
3.82	1.51	1.71	0.12
3.82	1.51	1.77	0.13
3.82	1.51	1.80	0.13
3.82	1.51	1.83	0.14
3.82	1.51	1.86	0.14
3.82	1.51	1.89	0.15
3.82	1.51	1.92	0.16
3.82	1.51	1.98	0.16
3.82	1.51	2.01	0.17
3.82	1.51	2.04	0.17
3.82	1.51	2.07	0.18
3.82	1.51	2.10	0.18
3.82	1.51	2.16	0.19
3.82	1.51	2.19	0.20
3.82	1.51	2.22	0.20
3.82	1.51	2.25	0.21
3.82	1.51	2.28	0.21
3.82	1.51	2.31	0.22
3.82	1.51	2.37	0.23
3.82	1.51	2.40	0.24
3.82	1.51	2.43	0.24
3.82	1.51	2.46	0.25
3.82	1.51	2.49	0.25
3.82	1.51	2.52	0.26
3.82	1.51	2.58	0.27
3.82	1.51	2.61	0.28
3.82	1.51	2.64	0.29
3.82	1.51	2.67	0.29
3.82	1.51	2.70	0.30
3.82	1.51	2.73	0.31
3.82	1.51	2.79	0.32
3.82	1.51	2.82	0.33
3.82	1.51	2.85	0.33
3.82	1.51	2.88	0.34
3.82	1.51	2.91	0.35
3.82	1.51	2.97	0.36
3.82	1.51	3.00	0.37
3.82	1.51	3.03	0.37
3.82	1.51	3.06	0.38
3.82	1.51	3.09	0.39
3.82	1.51	3.11	0.40
3.82	1.51	3.17	0.41
3.82	1.51	3.20	0.42
3.82	1.51	3.23	0.43
3.82	1.51	3.26	0.43
3.82	1.51	3.29	0.44
3.82	1.51	3.31	0.45
3.82	1.51	3.37	0.47
3.82	1.51	3.40	0.47
3.82	1.51	3.43	0.48
3.82	1.51	3.46	0.49
3.82	1.51	3.49	0.50
3.82	1.51	3.52	0.51
3.82	1.51	3.58	0.52
3.82	1.51	3.61	0.53
3.82	1.51	3.64	0.54
3.82	1.51	3.67	0.55
3.82	1.51	3.69	0.56
3.82	1.51	3.72	0.58
3.82	1.51	3.78	0.59
3.82	1.51	3.81	0.60
3.82	1.51	3.84	0.60
3.82	1.51	3.87	0.61
3.82	1.51	3.90	0.62
3.82	1.51	3.95	0.64
3.82	1.51	3.98	0.65
3.82	1.51	4.01	0.66
3.82	1.51	4.03	0.67
3.82	1.51	4.07	0.68
3.82	1.51	4.09	0.69
3.82	1.51	4.15	0.71
3.82	1.51	4.18	0.72
3.82	1.51	4.20	0.73
3.82	1.51	4.23	0.74
3.82	1.51	4.26	0.75
3.82	1.51	4.29	0.76
3.82	1.51	4.34	0.78
3.82	1.51	4.37	0.79
3.82	1.51	4.40	0.80
3.82	1.51	4.43	0.81
3.82	1.51	4.46	0.82
3.82	1.51	4.48	0.84
3.82	1.51	4.54	0.85
3.82	1.51	4.56	0.86
3.82	1.51	4.59	0.87
3.82	1.51	4.62	0.88
3.82	1.51	4.65	0.89
3.82	1.51	4.68	0.92
3.82	1.51	4.73	0.93
3.82	1.51	4.76	0.94
3.82	1.51	4.79	0.95
3.82	1.51	4.82	0.96
3.82	1.51	4.84	0.97
3.82	1.51	4.90	1.00
3.82	1.51	4.92	1.01
3.82	1.51	4.95	1.02
3.82	1.51	4.98	1.03
3.82	1.51	5.00	1.04
3.82	1.51	5.03	1.05
3.82	1.51	5.09	1.08
3.82	1.51	5.11	1.09
3.82	1.51	5.14	1.10
3.82	1.51	5.17	1.11
3.82	1.51	5.20	1.13
3.82	1.51	5.22	1.14
3.82	1.51	5.28	1.16
3.82	1.51	5.30	1.18
3.82	1.51	5.33	1.19
3.82	1.51	5.36	1.20
3.82	1.51	5.39	1.21
3.82	1.51	5.42	1.24
3.82	1.51	5.47	1.25
3.82	1.51	5.50	1.27
3.82	1.51	5.52	1.28
3.82	1.51	5.55	1.29
3.82	1.51	5.57	1.30
3.82	1.51	5.63	1.33
3.82	1.51	5.65	1.34
3.82	1.51	5.68	1.36
3.82	1.51	5.71	1.37
3.82	1.51	5.74	1.39
3.82	1.51	5.76	1.40
3.82	1.51	5.82	1.43
3.82	1.51	5.84	1.44
3.82	1.51	5.87	1.45
3.82	1.51	5.89	1.47
3.82	1.51	5.92	1.48
3.82	1.51	5.95	1.50
3.82	1.51	6.00	1.52
3.82	1.51	6.03	1.54
3.82	1.51	6.05	1.55
3.82	1.51	6.08	1.57
3.82	1.51	6.10	1.58
3.82	1.51	6.13	1.61
3.82	1.51	6.18	1.62
3.82	1.51	6.21	1.64
3.82	1.51	6.23	1.66
3.82	1.51	6.26	1.67
3.82	1.51	6.29	1.68
3.82	1.51	6.34	1.71
3.82	1.51	6.36	1.73
3.82	1.51	6.39	1.74
3.82	1.51	6.42	1.76
3.82	1.51	6.44	1.78
3.82	1.51	6.47	1.79
3.82	1.51	6.52	1.82
3.82	1.51	6.54	1.84
3.82	1.51	6.57	1.85
3.82	1.51	6.59	1.87
3.82	1.51	6.62	1.88
3.82	1.51	6.64	1.90
3.82	1.51	6.69	1.93
3.82	1.51	6.72	1.95
3.82	1.51	6.74	1.96
3.82	1.51	6.77	1.98
3.82	1.51	6.79	1.99
3.82	1.51	6.82	2.03
3.82	1.51	6.87	2.04
3.82	1.51	6.89	2.06
3.82	1.51	6.92	2.07
3.82	1.51	6.94	2.09
3.82	1.51	6.97	2.11
3.82	1.51	7.02	2.14
3.82	1.51	7.04	2.16
3.82	1.51	7.07	2.17
3.82	1.51	7.09	2.19
3.82	1.51	7.12	2.21
3.82	1.51	7.14	2.22
3.82	1.51	7.19	2.26
3.82	1.51	7.21	2.27
3.82	1.51	7.24	2.29
3.82	1.51	7.26	2.31
3.82	1.51	7.29	2.32
3.82	1.51	7.31	2.34
3.82	1.51	7.36	2.38
3.82	1.51	7.38	2.39
3.82	1.51	7.41	2.41
3.82	1.51	7.43	2.43
3.82	1.51	7.46	2.45
3.82	1.51	7.48	2.48
3.82	1.51	7.53	2.50
3.82	1.51	7.55	2.52
3.82	1.51	7.58	2.54
3.82	1.51	7.60	2.55
3.82	1.51	7.62	2.57
3.82	1.51	7.67	2.61
3.82	1.51	7.70	2.63
3.82	1.51	7.72	2.65
3.82	1.51	7.75	2.67
3.82	1.51	7.77	2.69
3.82	1.51	7.80	2.71
3.82	1.51	7.84	2.74
3.82	1.51	7.87	2.76
3.82	1.51	7.89	2.78
3.82	1.51	7.91	2.80
3.82	1.51	7.94	2.82
3.82	1.51	7.96	2.84
3.82	1.51	8.01	2.87
3.82	1.51	8.03	2.89
3.82	1.51	8.05	2.91
